firm_code,year,TFP,Data,Industry,SOE,Incentive_F,Incentive_M,Senior_Edu,CEO_Edu,Ln_Age
121046047,2017,0.99427736,,Electrical machinery and equipment,0,0.66666669,0.60416669,,1,2.8903718
121046048,2017,2.0495908,0.52777779,Electrical machinery and equipment,0,0.66666669,0.72916669,10,1,3.2580965
121046050,2017,-0.09921208,0.4826389,"Education, art, sport and entertainment product",0,0.41666669,0.41666669,13.333333,1,3.1780539
121046052,2017,0.59287608,0.44444445,General equipment manufacturing industry,0,0.625,0.47916669,12,0,2.7080503
121046053,2017,,0.49652779,"Leather, fur, feathers and footwear industry",0,0.45833334,0.58333331,13.5,1,2.7080503
121047001,2017,1.4623883,0.52777779,Electrical machinery and equipment,0,0.5,0.625,14.333333,1,3.0445225
121047005,2017,-2.181839,0.55208331,Electrical machinery and equipment,0,0.625,0.625,11,1,2.9957323
121047006,2017,0.84438574,0.69791669,Instrument manufacturing industry,0,0.47916669,0.625,13,1,2.8903718
121047009,2017,0.50388998,0.66666669,"Computer, communications and other electronic equipment",0,0.6875,0.6875,11,1,2.0794415
121047010,2017,-0.32722935,0.31944445,Special equipment manufacturing industry,0,0.60416669,0.47916669,14.25,1,2.5649493
121047016,2017,1.014879,0.41666669,"Leather, fur, feathers and footwear industry",0,0.70833331,0.72916669,11,0,2.9957323
121047018,2017,0.6044355,0.47222221,Automobile manufacturing industry,0,0.54166669,0.54166669,14.333333,1,2.7725887
121047021,2017,,0.5451389,Rubber and plastic products industry,0,0.41666669,0.60416669,14,1,3.1780539
121047023,2017,2.5112903,0.6388889,Special equipment manufacturing industry,0,0.75,0.75,14.333333,1,1.7917595
121047025,2017,-0.52268338,0.31597221,"Education, art, sport and entertainment product",0,0.47916669,0.47916669,9,1,2.7080503
121047026,2017,1.1589085,0.54166669,Clothing ,0,0.9375,1,13.5,1,1.9459101
121047029,2017,0.61167699,0.50694442,Rubber and plastic products industry,0,0.54166669,0.54166669,11,1,2.6390574
121047030,2017,0.36787185,0.3298611,"Education, art, sport and entertainment product",0,0.60416669,0.54166669,10.5,1,3.1354942
121047031,2017,-0.85474384,0.44444445,"Computer, communications and other electronic equipment",0,0.47916669,0.60416669,12,1,2.3978953
121047032,2017,-0.15173395,0.47916666,Electrical machinery and equipment,0,,0.5,14,1,2.4849067
121047033,2017,-1.7310222,0.5,"Computer, communications and other electronic equipment",0,,,15,1,2.9957323
121047036,2017,0.26629841,0.40972221,Electrical machinery and equipment,0,,,13,1,3.2188759
121047041,2017,0.78584123,0.44444445,"Education, art, sport and entertainment product",1,0.5625,0.5,13,0,3.3672957
121047042,2017,-1.6293492,0.19097222,Electrical machinery and equipment,0,,,10.5,1,2.7725887
121047043,2017,1.9558438,0.42708334,Special equipment manufacturing industry,0,0.625,0.625,14,1,3.1354942
121047044,2017,-1.0719312,0.3263889,"Leather, fur, feathers and footwear industry",0,0.41666669,0.54166669,12,1,2.7080503
121047045,2017,0.57133752,0.2361111,Rubber and plastic products industry,0,0.4375,0.4375,10.5,1,3.2580965
121047046,2017,1.2958145,0.36805555,"Computer, communications and other electronic equipment",0,0.6875,0.60416669,11,0,2.0794415
121047047,2017,1.9675207,0.50347221,General equipment manufacturing industry,0,0.625,0.6875,13,1,2.8332133
121047051,2017,-0.33565828,0.6111111,Special equipment manufacturing industry,0,0.70833331,0.45833334,14,1,1.6094379
121047052,2017,0.82463342,0.43402779,Electrical machinery and equipment,0,0.35416669,0.8125,13.333333,1,2.9444389
121047053,2017,-1.1218421,0.53125,"Computer, communications and other electronic equipment",0,0.72916669,0.72916669,15.333333,1,2.0794415
121048001,2017,0.44974586,0.37152779,"Education, art, sport and entertainment product",0,0.5,,12,0,2.6390574
121048002,2017,1.2061979,0.40277779,"Leather, fur, feathers and footwear industry",0,0.5625,0.5625,10,1,2.5649493
