id_n,year,income,debt_r,FinanceCF,Inv,lAsset/Size,cash,Inv_income,OperationCF,M&A
265,2015,0.00302 ,0.33640 ,2.93145 ,0.00000 ,19.43156 ,0.00311 ,0.20278 ,0,0
265,2010,-0.01038 ,0.33640 ,0.29195 ,0.00460 ,19.43156 ,0.00311 ,-0.00016 ,0,0
3686,2018,0.00507 ,0.33635 ,-0.00032 ,0.00252 ,23.73789 ,0.03664 ,,0,0
959,2012,0.33949 ,0.33576 ,0.00000 ,0.00000 ,19.97780 ,0.00030 ,0.50233 ,0,0
8300,2018,0.00441 ,0.33565 ,0.19559 ,,19.73078 ,0.00023 ,0.02498 ,0,0
8411,2018,0.03568 ,0.33564 ,-0.00206 ,,20.69566 ,0.06889 ,,0,0
1090,2013,0.00496 ,0.33549 ,0.00725 ,0.00000 ,24.06530 ,0.05993 ,0.00000 ,0,0
1089,2018,0.00155 ,0.33549 ,0.00150 ,0.00125 ,24.06530 ,0.05993 ,,0,0
1621,2019,0.00472 ,0.33548 ,-0.00066 ,,22.31783 ,0.07480 ,,0,0
1622,2016,0.19169 ,0.33548 ,-0.08447 ,0.01052 ,22.31783 ,0.07480 ,-0.00199 ,0,1
113,2012,0.16043 ,0.33534 ,-0.07224 ,0.00000 ,21.17559 ,0.03712 ,0.00248 ,0,1
51,2013,0.00366 ,0.33524 ,0.00493 ,0.00019 ,26.96307 ,0.05318 ,0.00052 ,0,0
558,2015,0.08306 ,0.33521 ,0.09445 ,0.00017 ,21.17224 ,0.26928 ,0.00187 ,0,0
1559,2017,0.00286 ,0.33504 ,0.00718 ,,23.27669 ,0.27968 ,,0,0
328,2011,0.02994 ,0.33501 ,-0.01197 ,0.00168 ,22.99323 ,0.09622 ,0.00000 ,0,0
173,2018,0.50033 ,0.33499 ,-0.07059 ,0.10284 ,23.12749 ,0.23757 ,0.00784 ,0,0
173,2013,0.27136 ,0.33499 ,-0.16702 ,0.00000 ,23.12749 ,0.23757 ,0.01261 ,0,0
3999,2014,-0.01049 ,0.33492 ,0.00507 ,0.00000 ,22.38408 ,0.11336 ,-0.00025 ,0,0
3999,2017,0.02153 ,0.33492 ,0.00345 ,,22.38408 ,0.11336 ,-0.00025 ,0,0
6123,2016,0.01585 ,0.33490 ,0.02272 ,0.00621 ,20.73471 ,0.33837 ,-0.00329 ,0,1
423,2013,0.04006 ,0.33486 ,0.06166 ,0.00000 ,21.04548 ,0.22226 ,0.00000 ,0,0
108,2016,-0.04569 ,0.33485 ,0.40719 ,,20.44746 ,0.05020 ,-0.00209 ,0,0
108,2011,-0.06879 ,0.33485 ,0.00323 ,0.00000 ,20.44746 ,0.05020 ,0.00224 ,0,0
8196,2010,0.00136 ,0.33484 ,-0.00084 ,0.00012 ,25.17837 ,0.17497 ,-0.00006 ,0,0
50,2013,0.00073 ,0.33480 ,-0.00030 ,0.00045 ,26.78651 ,0.06984 ,0.00022 ,0,0
50,2018,0.00093 ,0.33480 ,-0.00032 ,0.00066 ,26.78651 ,0.06984 ,0.00010 ,0,0
8299,2018,0.10970 ,0.33469 ,0.02935 ,,19.85673 ,0.00029 ,,0,0
8300,2019,-0.03784 ,0.33469 ,-0.05097 ,,19.85673 ,0.00029 ,-0.00149 ,0,0
528,2010,0.41880 ,0.33464 ,-0.09352 ,0.00000 ,19.26544 ,0.19762 ,0.00280 ,1,0
7,2016,0.00024 ,0.33454 ,0.00013 ,0.00003 ,24.49015 ,0.11190 ,,0,0
6133,2016,0.01749 ,0.33398 ,-0.01957 ,0.12430 ,20.80910 ,0.25032 ,,0,0
6128,2016,-0.00945 ,0.33398 ,-0.02198 ,0.03146 ,20.80910 ,0.25032 ,-0.00224 ,0,0
1151,2015,-0.00002 ,0.33390 ,-0.00063 ,0.00000 ,24.15860 ,0.08113 ,0.00000 ,0,0
1150,2019,-0.00077 ,0.33390 ,-0.00118 ,,24.15860 ,0.08113 ,,0,0
1353,2014,-0.28619 ,0.33382 ,0.10663 ,,21.62031 ,0.00005 ,,0,0
928,2017,-0.03113 ,0.33370 ,0.21817 ,,20.95275 ,0.07698 ,-0.00452 ,0,0
3828,2013,0.00767 ,0.33355 ,-0.00403 ,0.00013 ,22.83000 ,0.06449 ,0.00001 ,0,1
1152,2017,-0.00018 ,0.33354 ,-0.00178 ,,24.84780 ,0.29122 ,,0,0
727,2015,0.09597 ,0.33342 ,0.33724 ,0.00000 ,21.24188 ,0.33926 ,0.00000 ,0,1
727,2011,-0.03954 ,0.33342 ,0.02920 ,0.00000 ,21.24188 ,0.33926 ,0.00000 ,0,0
1542,2019,0.11713 ,0.33336 ,0.40375 ,0.13459 ,20.90505 ,0.23226 ,,0,0
1539,2018,0.12122 ,0.33336 ,0.09050 ,0.04457 ,20.90505 ,0.23226 ,0.01506 ,0,0
163,2016,-3.37446 ,0.33321 ,2.63352 ,0.02626 ,20.12256 ,0.32640 ,-0.00015 ,4,1
878,2012,5.34352 ,0.33319 ,-0.52850 ,0.00000 ,20.28257 ,0.00253 ,-0.02388 ,1,0
2362,2010,-1.41071 ,0.33318 ,1.92568 ,0.08335 ,19.54984 ,0.14626 ,0.00000 ,0,0
2362,2015,-1.19505 ,0.33318 ,0.23289 ,0.05837 ,19.54984 ,0.15667 ,0.00000 ,0,0
1546,2018,0.06005 ,0.33315 ,-0.01340 ,,20.93918 ,0.10979 ,,0,0
1547,2019,0.01995 ,0.33315 ,-0.02256 ,,20.93918 ,0.10979 ,,0,0
485,2011,-0.01888 ,0.33305 ,0.05352 ,0.00000 ,21.54831 ,0.00781 ,0.00013 ,0,1
3398,2016,0.04613 ,0.33272 ,-0.03520 ,0.02439 ,21.68272 ,0.14223 ,-0.00200 ,0,0
458,2015,-0.01009 ,0.33263 ,-0.15111 ,0.00000 ,20.65409 ,0.67917 ,0.00000 ,0,0
3688,2013,0.11082 ,0.33257 ,0.14555 ,0.00028 ,23.83252 ,0.08517 ,0.04966 ,0,0
543,2012,0.10408 ,0.33254 ,-0.05900 ,0.00000 ,21.76988 ,0.27148 ,0.00000 ,0,0
411,2018,0.01334 ,0.33245 ,-0.00335 ,,24.10160 ,0.06985 ,,0,0
1049,2015,0.00765 ,0.33239 ,0.01788 ,0.00000 ,21.94926 ,0.26503 ,0.00003 ,0,1
1328,2012,0.02580 ,0.33207 ,0.00000 ,0.00000 ,20.98211 ,0.49729 ,0.00000 ,0,0
1057,2014,0.01419 ,0.33198 ,0.21769 ,0.00168 ,21.81232 ,0.53564 ,0.00000 ,0,0
687,2013,0.04629 ,0.33176 ,0.01348 ,0.02231 ,23.21130 ,0.10908 ,0.00053 ,0,0
73,2014,-0.02191 ,0.33167 ,-0.00030 ,0.00000 ,25.15187 ,0.20999 ,0.00000 ,0,1
73,2019,0.00646 ,0.33167 ,,,25.15187 ,0.20999 ,,0,0
518,2014,-0.01108 ,0.33164 ,0.01741 ,0.00000 ,22.65022 ,0.18313 ,-0.00039 ,0,0
265,2018,-0.22250 ,0.33158 ,-0.03593 ,0.53354 ,19.41251 ,0.01570 ,-0.06422 ,0,0
3300,2011,0.01509 ,0.33147 ,0.03018 ,0.00000 ,23.64907 ,0.00451 ,0.00000 ,0,0
660,2011,0.01469 ,0.33140 ,0.00015 ,0.00000 ,21.20778 ,0.01161 ,0.00000 ,0,0
497,2011,4.82226 ,0.33131 ,1.01928 ,0.77963 ,19.08859 ,0.04806 ,0.51023 ,-3,0
575,2010,0.00303 ,0.33123 ,-0.00037 ,0.00000 ,23.72113 ,0.11027 ,0.00129 ,0,0
8091,2019,0.00009 ,0.33114 ,0.00000 ,,22.88804 ,0.03792 ,,0,1
8192,2017,-0.00144 ,0.33096 ,0.00290 ,,24.41406 ,0.00267 ,,0,1
8192,2012,-0.00056 ,0.33096 ,0.00012 ,0.00000 ,24.41406 ,0.00267 ,0.00000 ,0,1
1065,2015,0.21274 ,0.33092 ,-0.56600 ,0.00000 ,21.55798 ,0.09190 ,-0.00232 ,1,0
483,2018,0.07230 ,0.33090 ,-0.04260 ,0.00378 ,20.48215 ,0.02261 ,,0,0
1823,2019,0.17742 ,0.33073 ,0.17610 ,,20.11336 ,0.17237 ,0.00057 ,0,0
1826,2019,0.39418 ,0.33073 ,0.11765 ,0.06186 ,20.11336 ,0.17237 ,,0,0
1003,2014,-0.00246 ,0.33067 ,0.02853 ,0.00000 ,22.37359 ,0.14691 ,0.00033 ,0,1
355,2010,0.33544 ,0.33061 ,0.03630 ,0.00000 ,22.59101 ,0.37117 ,0.26444 ,0,1
513,2016,-0.00907 ,0.33058 ,0.00836 ,0.00655 ,23.74471 ,0.16627 ,-0.00545 ,0,0
513,2011,0.00172 ,0.33058 ,0.00274 ,0.00765 ,23.74471 ,0.16627 ,0.00022 ,0,0
620,2018,-0.14359 ,0.33038 ,0.02169 ,,20.44800 ,0.13860 ,,0,1
620,2012,-0.05437 ,0.33038 ,-0.02778 ,0.00000 ,20.44800 ,0.13860 ,0.02013 ,0,0
76,2015,-0.00022 ,0.33026 ,0.00086 ,0.00000 ,24.33840 ,0.12872 ,0.00000 ,0,1
18,2011,0.24232 ,0.33020 ,-0.00072 ,0.00000 ,21.02357 ,0.21456 ,0.01636 ,0,0
577,2016,-0.08242 ,0.32994 ,0.51901 ,0.04310 ,21.66014 ,0.03918 ,-0.00060 ,0,0
521,2014,-0.01777 ,0.32982 ,0.01563 ,0.00280 ,23.15204 ,0.04383 ,0.00000 ,0,0
8272,2015,-0.04178 ,0.32981 ,0.00449 ,0.00000 ,21.72792 ,0.12806 ,-0.02310 ,0,0
1269,2011,0.19411 ,0.32976 ,0.38476 ,0.00000 ,19.69040 ,0.00585 ,0.00000 ,0,0
1150,2016,-0.00398 ,0.32976 ,0.00224 ,0.00231 ,23.64651 ,0.02774 ,,0,0
1399,2019,0.02059 ,0.32952 ,0.04688 ,,21.72804 ,0.04953 ,,0,0
1399,2016,-0.06375 ,0.32952 ,-0.03174 ,0.00510 ,21.72804 ,0.04953 ,,0,0
2393,2015,0.26621 ,0.32951 ,0.90550 ,0.00000 ,20.77352 ,0.03089 ,0.00000 ,0,1
2393,2019,0.42879 ,0.32951 ,-0.45731 ,0.37256 ,20.77352 ,0.03089 ,-0.00872 ,0,0
1609,2018,0.00414 ,0.32932 ,0.01376 ,,22.98960 ,0.00010 ,,0,0
593,2016,0.04804 ,0.32932 ,0.45116 ,,22.03648 ,0.00226 ,0.00005 ,0,0
114,2013,0.02915 ,0.32928 ,-0.02771 ,0.20154 ,21.07492 ,0.02662 ,-0.00035 ,0,0
114,2017,0.14181 ,0.32928 ,-0.05481 ,0.02712 ,21.07492 ,0.02662 ,0.17637 ,0,0
640,2011,0.00335 ,0.32887 ,0.00114 ,0.00018 ,22.78025 ,0.08940 ,0.00000 ,0,0
640,2016,0.00521 ,0.32887 ,-0.00077 ,,22.78025 ,0.08940 ,0.00066 ,0,0
8267,2014,-0.07974 ,0.32867 ,0.44831 ,0.17686 ,21.36800 ,0.07425 ,0.00000 ,0,0
8267,2019,-0.05750 ,0.32867 ,-0.01010 ,0.03521 ,21.36800 ,0.07425 ,0.00106 ,0,0
51,2019,0.00045 ,0.32841 ,0.00073 ,0.00390 ,26.97793 ,0.08448 ,0.00015 ,0,0
51,2012,0.00743 ,0.32841 ,-0.00056 ,0.00010 ,26.97793 ,0.08448 ,0.00060 ,0,0
1559,2018,0.00302 ,0.32840 ,0.00451 ,0.00044 ,23.16497 ,0.35842 ,-0.00026 ,0,0
6133,2015,0.19968 ,0.32807 ,0.35698 ,0.61788 ,20.80424 ,0.31153 ,0.00000 ,1,0
1355,2014,-0.04570 ,0.32803 ,0.02735 ,0.00000 ,20.99843 ,0.03439 ,-0.00937 ,0,0
1355,2019,-0.00617 ,0.32803 ,-0.01747 ,,20.99843 ,0.03439 ,,0,1
37,2013,0.00189 ,0.32800 ,-0.00001 ,0.00000 ,22.57178 ,0.14180 ,0.00075 ,0,0
885,2010,-0.19371 ,0.32797 ,0.41077 ,0.05108 ,20.89262 ,0.04899 ,0.00118 ,0,0
678,2013,0.34133 ,0.32794 ,-0.04165 ,0.01956 ,21.22877 ,0.05188 ,0.04498 ,0,0
580,2016,0.00337 ,0.32772 ,-0.00176 ,0.00015 ,24.64961 ,0.08080 ,0.00035 ,0,0
729,2011,-0.09882 ,0.32772 ,0.01024 ,0.00000 ,24.25706 ,0.22427 ,0.00012 ,0,0
2017,2016,0.01381 ,0.32763 ,-0.02504 ,,23.11176 ,0.12384 ,,0,0
535,2012,0.02404 ,0.32746 ,0.00233 ,0.00000 ,24.17610 ,0.00428 ,0.00000 ,0,0
1848,2018,0.06370 ,0.32737 ,0.05021 ,0.03184 ,23.46389 ,0.37758 ,,0,0
1846,2019,0.00016 ,0.32737 ,0.00454 ,,23.46389 ,0.37751 ,,0,0
480,2018,0.57245 ,0.32736 ,-0.13602 ,0.05619 ,22.25090 ,0.07301 ,0.01046 ,0,0
8118,2018,0.02148 ,0.32734 ,0.03946 ,,20.12646 ,0.00032 ,,0,0
8242,2013,-0.01735 ,0.32723 ,0.02826 ,0.00000 ,19.65754 ,0.17208 ,0.00000 ,0,0
8242,2018,0.05359 ,0.32723 ,0.00052 ,,19.65754 ,0.17208 ,,0,0
142,2012,0.25524 ,0.32723 ,0.02208 ,0.12808 ,22.14709 ,0.00024 ,0.06022 ,0,0
228,2012,-0.00047 ,0.32714 ,-0.00010 ,0.00000 ,25.21386 ,0.09154 ,0.00007 ,0,0
315,2016,0.32658 ,0.32699 ,-0.15619 ,0.29183 ,21.80401 ,0.23336 ,0.00000 ,1,0
8202,2017,-0.21539 ,0.32690 ,0.00744 ,,22.21766 ,0.00003 ,-0.04329 ,0,0
369,2012,0.19537 ,0.32684 ,-0.07558 ,0.00127 ,23.92636 ,0.02996 ,0.01217 ,0,0
886,2015,-0.05164 ,0.32676 ,0.10078 ,0.00000 ,20.98300 ,0.05801 ,0.00000 ,0,0
8007,2011,-0.00421 ,0.32674 ,0.00000 ,0.00000 ,20.22843 ,0.00033 ,0.00000 ,0,0
1213,2015,0.03647 ,0.32670 ,0.05575 ,0.00000 ,20.01389 ,0.21758 ,0.00004 ,0,0
495,2016,0.01940 ,0.32661 ,0.00331 ,0.00000 ,24.35567 ,0.06169 ,0.00000 ,0,0
495,2019,-0.00171 ,0.32661 ,-0.00016 ,,24.35567 ,0.06169 ,-0.00008 ,0,0
2010,2011,0.55547 ,0.32660 ,-0.01573 ,0.00000 ,21.05574 ,0.00301 ,0.00000 ,0,0
707,2016,0.01917 ,0.32645 ,0.22028 ,0.00552 ,21.20664 ,0.01398 ,0.01230 ,0,0
3878,2019,0.07019 ,0.32620 ,0.00260 ,,20.01576 ,0.09994 ,,0,0
3869,2016,0.12191 ,0.32620 ,-0.07471 ,,20.01576 ,0.09994 ,,0,0
618,2014,-0.21929 ,0.32608 ,12.47985 ,0.00000 ,20.20055 ,0.06406 ,-0.01201 ,-8,0
976,2012,0.12675 ,0.32606 ,0.11795 ,0.26859 ,20.15816 ,0.00106 ,0.00000 ,0,0
975,2017,0.59145 ,0.32606 ,-0.03126 ,,20.15816 ,0.00106 ,0.00029 ,0,0
3868,2019,2.31804 ,0.32605 ,5.17150 ,,19.90441 ,0.77361 ,,3,1
137,2011,1.26077 ,0.32586 ,0.58408 ,0.00000 ,19.75527 ,0.09088 ,0.00000 ,2,0
137,2014,-1.80766 ,0.32586 ,-1.83741 ,0.00000 ,19.75527 ,0.09088 ,0.00000 ,1,1
184,2012,0.04386 ,0.32564 ,-0.04926 ,0.00370 ,23.29482 ,0.00162 ,0.00102 ,0,0
50,2010,0.00184 ,0.32547 ,-0.00045 ,0.00000 ,26.38008 ,0.09621 ,0.00043 ,0,0
1808,2014,0.01308 ,0.32536 ,0.07623 ,0.02997 ,21.23076 ,0.35712 ,0.00000 ,0,1
1808,2019,-0.06355 ,0.32536 ,-0.00998 ,,21.23076 ,0.35712 ,,0,0
704,2017,0.10674 ,0.32534 ,,0.08837 ,20.89437 ,0.37132 ,,0,0
385,2018,0.00381 ,0.32530 ,0.00101 ,0.00002 ,24.93011 ,0.01598 ,-0.00001 ,0,1
385,2016,0.00369 ,0.32528 ,-0.00039 ,,25.04822 ,0.01599 ,0.00007 ,0,1
8377,2018,-0.00036 ,0.32523 ,-0.00024 ,,24.26995 ,0.05205 ,,0,0
163,2014,6.33004 ,0.32520 ,6.76980 ,0.00000 ,19.85445 ,0.25570 ,0.00000 ,3,1
2349,2014,0.01605 ,0.32519 ,0.07574 ,0.00486 ,22.75367 ,0.25970 ,0.00000 ,0,1
2349,2017,-0.03812 ,0.32519 ,-0.01210 ,0.01780 ,22.75367 ,0.25970 ,-0.00057 ,0,0
261,2017,-0.37177 ,0.32510 ,-0.09751 ,,20.01447 ,0.30254 ,,0,1
167,2015,-0.11628 ,0.32509 ,-0.13275 ,0.00000 ,20.01383 ,0.19059 ,0.00000 ,0,1
10,2014,0.07930 ,0.32508 ,-0.05164 ,0.00007 ,25.97271 ,0.09667 ,0.00186 ,0,0
6830,2017,0.07566 ,0.32487 ,-0.08072 ,0.01164 ,21.66996 ,0.42497 ,0.00585 ,0,0
953,2014,-0.04399 ,0.32481 ,0.00471 ,0.00000 ,22.04641 ,0.26936 ,0.00000 ,0,0
1278,2014,-0.12506 ,0.32480 ,0.74729 ,0.61328 ,20.49886 ,0.01616 ,0.00000 ,0,0
1278,2019,0.22215 ,0.32480 ,-0.43782 ,1.23121 ,20.49886 ,0.01616 ,0.01997 ,1,0
1665,2017,0.16835 ,0.32473 ,0.01610 ,,19.40788 ,0.25247 ,-0.00014 ,0,0
1663,2016,0.45775 ,0.32473 ,-1.48970 ,0.02349 ,19.40788 ,0.25247 ,-0.00493 ,0,0
1310,2015,1.74445 ,0.32465 ,-4.06842 ,0.03855 ,18.50531 ,0.03099 ,-0.00098 ,6,0
1310,2018,4.49567 ,0.32465 ,-5.77964 ,,18.50531 ,0.03099 ,-0.00637 ,10,1
281,2011,0.00227 ,0.32460 ,-0.00069 ,0.00000 ,24.88776 ,0.00002 ,0.00228 ,0,0
281,2016,0.00497 ,0.32460 ,-0.00081 ,0.00063 ,24.88776 ,0.00002 ,0.00509 ,0,0
637,2018,0.16599 ,0.32450 ,0.09110 ,,20.17112 ,0.04517 ,,0,0
2299,2011,0.13658 ,0.32429 ,0.25373 ,0.00000 ,22.79270 ,0.00597 ,0.00000 ,0,0
603,2010,0.07081 ,0.32429 ,0.07177 ,0.03061 ,22.54885 ,0.05130 ,-0.00001 ,0,1
635,2012,3.37366 ,0.32395 ,-0.33383 ,0.14703 ,19.68602 ,0.05491 ,2.99566 ,0,0
1533,2017,0.10640 ,0.32394 ,0.55217 ,0.03653 ,20.31948 ,0.32884 ,-0.00041 ,0,0
369,2016,0.04815 ,0.32392 ,0.05156 ,0.02083 ,23.98821 ,0.02607 ,0.00309 ,0,0
369,2011,0.10966 ,0.32392 ,0.02869 ,0.01152 ,23.98821 ,0.02607 ,0.00220 ,0,0
765,2014,0.00300 ,0.32387 ,-0.00434 ,0.00804 ,22.25176 ,0.00797 ,0.00000 ,0,0
113,2016,-0.18189 ,0.32385 ,-0.03340 ,0.07935 ,21.16521 ,0.03323 ,-0.00356 ,0,0
113,2011,0.25483 ,0.32385 ,-0.09217 ,0.12394 ,21.16521 ,0.03323 ,0.00000 ,0,1
191,2016,0.90493 ,0.32385 ,1.40225 ,0.05919 ,21.09022 ,0.10056 ,0.55502 ,0,0
191,2019,3.47342 ,0.32385 ,0.05815 ,0.36284 ,21.09022 ,0.10056 ,3.08793 ,-1,0
1269,2013,0.15167 ,0.32375 ,0.38395 ,0.20354 ,19.58827 ,0.05203 ,0.00000 ,0,1
2708,2018,0.00483 ,0.32369 ,0.00661 ,0.01120 ,23.02961 ,0.02511 ,,0,0
1958,2014,0.22904 ,0.32353 ,0.43846 ,0.00000 ,24.09893 ,0.18876 ,0.19865 ,0,0
1958,2019,0.72886 ,0.32353 ,-0.35661 ,0.02303 ,24.09893 ,0.18876 ,-0.01043 ,1,0
315,2014,0.00034 ,0.32344 ,-0.05300 ,0.00000 ,21.39698 ,0.29156 ,0.00000 ,1,0
620,2019,-0.02696 ,0.32321 ,0.75797 ,,20.39375 ,0.00199 ,,0,1
620,2015,-0.05303 ,0.32321 ,0.14579 ,0.00000 ,20.39375 ,0.00199 ,-0.01923 ,0,0
145,2011,-0.00177 ,0.32321 ,0.00134 ,0.00002 ,24.01524 ,0.10035 ,0.00000 ,0,0
8055,2010,-0.01298 ,0.32319 ,0.01392 ,0.00175 ,22.11254 ,0.03126 ,0.00000 ,0,0
8055,2015,-0.00827 ,0.32319 ,-0.02733 ,0.00866 ,22.11254 ,0.03126 ,0.00000 ,0,0
557,2015,-0.02913 ,0.32306 ,-0.00140 ,0.00000 ,21.22958 ,0.13064 ,0.00073 ,0,1
2022,2019,-0.00012 ,0.32298 ,-0.00001 ,,24.56707 ,0.08476 ,,0,0
567,2017,-0.06694 ,0.32283 ,-0.10851 ,,20.45146 ,0.58530 ,,0,0
557,2013,0.00358 ,0.32282 ,0.00649 ,0.00860 ,22.23875 ,0.24662 ,0.00056 ,0,1
557,2018,-0.00872 ,0.32282 ,0.00193 ,,22.23875 ,0.24662 ,-0.00052 ,0,1
706,2010,-0.06185 ,0.32266 ,0.06607 ,0.00000 ,20.85121 ,0.43533 ,-0.00081 ,0,0
706,2013,-0.03893 ,0.32266 ,-0.00092 ,0.00000 ,20.85121 ,0.43533 ,0.00000 ,0,0
145,2010,-0.00134 ,0.32259 ,0.00704 ,0.00024 ,23.99693 ,0.09194 ,0.00000 ,0,0
145,2015,-0.03281 ,0.32259 ,0.00641 ,0.00075 ,23.99693 ,0.09194 ,-0.00305 ,0,1
8277,2015,0.00058 ,0.32257 ,0.00409 ,0.00013 ,23.06776 ,0.25065 ,0.00000 ,0,0
764,2019,-0.13740 ,0.32254 ,-0.06937 ,,21.14926 ,0.11704 ,-0.01921 ,0,0
114,2014,0.02746 ,0.32240 ,-0.03102 ,0.06993 ,21.14193 ,0.04949 ,-0.00029 ,0,0
8055,2014,-0.01175 ,0.32231 ,0.06662 ,0.00000 ,22.11816 ,0.03509 ,0.00000 ,0,0
8055,2018,-0.01958 ,0.32231 ,0.01537 ,0.00372 ,22.11816 ,0.03509 ,0.00090 ,0,0
62,2010,0.77319 ,0.32215 ,-0.96445 ,0.32113 ,20.90871 ,0.00074 ,0.43437 ,1,0
2000,2012,-0.13518 ,0.32204 ,0.30556 ,0.00000 ,20.37483 ,0.00037 ,0.00000 ,1,0
2000,2017,0.19665 ,0.32204 ,-0.23410 ,0.05292 ,20.37483 ,0.00037 ,-0.00216 ,1,0
1540,2019,0.00718 ,0.32179 ,-0.00821 ,,20.90207 ,0.14414 ,,0,0
1318,2011,-0.06087 ,0.32177 ,-0.01012 ,0.00000 ,20.94880 ,0.13579 ,0.00000 ,0,0
3869,2017,0.01594 ,0.32145 ,0.52263 ,0.14879 ,20.91107 ,0.12335 ,,0,0
758,2012,0.07994 ,0.32142 ,0.04018 ,0.00672 ,21.66173 ,0.02272 ,0.05730 ,0,0
467,2012,0.09998 ,0.32124 ,0.02868 ,0.00000 ,22.64577 ,0.08164 ,0.00000 ,0,0
411,2016,0.00508 ,0.32113 ,-0.00763 ,0.00000 ,24.68347 ,0.06110 ,0.00000 ,0,0
377,2014,0.02076 ,0.32113 ,0.00436 ,0.00000 ,22.68563 ,0.01565 ,0.02194 ,0,0
6885,2019,3.54959 ,0.32093 ,2.35553 ,,19.26721 ,0.19720 ,0.01591 ,5,1
592,2016,0.05076 ,0.32093 ,-0.01470 ,0.03887 ,22.51413 ,0.16727 ,0.00000 ,0,0
166,2016,-0.40539 ,0.32073 ,0.83820 ,,20.15483 ,0.06946 ,-0.01109 ,0,1
166,2011,-0.21453 ,0.32073 ,0.28472 ,0.00755 ,20.15483 ,0.06946 ,-0.00400 ,0,0
417,2014,0.00077 ,0.32065 ,0.00117 ,0.00000 ,25.60570 ,0.07008 ,0.00000 ,0,0
328,2015,0.01195 ,0.32060 ,-0.01151 ,0.00000 ,23.06753 ,0.09829 ,0.00000 ,0,0
580,2017,0.00589 ,0.32046 ,0.00676 ,,24.47183 ,0.07481 ,0.00005 ,0,0
580,2012,0.00027 ,0.32046 ,0.00092 ,0.00009 ,24.47183 ,0.07481 ,-0.00002 ,0,1
455,2011,0.00846 ,0.32041 ,0.01369 ,0.00732 ,23.37724 ,0.00034 ,0.00014 ,0,1
375,2014,0.04590 ,0.32026 ,-0.03327 ,0.00000 ,22.39225 ,0.01908 ,0.00000 ,0,0
897,2013,0.02583 ,0.32024 ,0.04751 ,0.00000 ,22.47473 ,0.00018 ,0.00176 ,0,1
3398,2012,0.09739 ,0.32005 ,0.01511 ,0.12853 ,21.56459 ,0.18157 ,-0.00162 ,0,0
3398,2017,0.06784 ,0.32005 ,-0.04250 ,,21.56459 ,0.18157 ,-0.00148 ,0,0
575,2014,-0.00043 ,0.31997 ,0.00000 ,0.00000 ,23.72224 ,0.09486 ,0.00076 ,0,0
252,2014,0.04823 ,0.31982 ,0.02585 ,0.00885 ,21.48688 ,0.00860 ,0.00143 ,0,0
6833,2017,-0.07402 ,0.31976 ,0.07958 ,,21.69121 ,0.41603 ,,0,1
9936,2019,0.19814 ,0.31965 ,-0.02430 ,,19.86440 ,0.09690 ,,0,0
1808,2018,-0.02510 ,0.31961 ,-0.00084 ,,21.20003 ,0.33756 ,,0,1
8301,2017,0.00001 ,0.31958 ,-0.09171 ,,19.33529 ,0.30112 ,0.00000 ,0,0
1152,2018,-0.00038 ,0.31956 ,0.00014 ,,24.74851 ,0.26407 ,,0,0
1152,2013,-0.00013 ,0.31956 ,-0.00016 ,0.00007 ,24.74851 ,0.26407 ,0.00000 ,0,0
832,2016,0.46134 ,0.31948 ,0.98909 ,0.26718 ,21.52402 ,0.00902 ,0.04769 ,1,0
8475,2018,-0.00239 ,0.31946 ,0.00810 ,0.00032 ,21.18840 ,0.13773 ,,0,0
8472,2018,-0.00809 ,0.31946 ,-0.02252 ,,21.18840 ,0.13773 ,,0,0
14,2014,0.07975 ,0.31936 ,-0.03778 ,0.00941 ,24.98136 ,0.17234 ,0.00453 ,0,0
92,2017,-9.14144 ,0.31935 ,0.00653 ,,20.08000 ,0.16706 ,-0.00001 ,0,0
1210,2013,-0.02927 ,0.31928 ,-0.04380 ,1.59721 ,20.41962 ,0.11799 ,0.00065 ,0,1
1210,2018,-0.31759 ,0.31928 ,,0.10838 ,20.41962 ,0.15099 ,,0,0
6119,2018,0.02863 ,0.31923 ,0.10934 ,,20.52983 ,0.39545 ,,0,0
51,2018,0.00161 ,0.31922 ,0.00011 ,,27.06833 ,0.09913 ,0.00041 ,0,0
608,2018,0.00590 ,0.31914 ,-0.01215 ,,22.34087 ,0.00805 ,-0.00121 ,0,0
6836,2015,0.04221 ,0.31909 ,0.09841 ,0.00000 ,21.84058 ,0.44192 ,0.00000 ,0,0
228,2011,-0.00147 ,0.31902 ,0.00000 ,0.00000 ,25.18033 ,0.04538 ,0.00000 ,0,0
535,2018,4.28858 ,0.31898 ,-4.46052 ,5.72913 ,20.83336 ,0.58306 ,1.20155 ,6,0
340,2013,-0.01201 ,0.31854 ,0.00080 ,0.00000 ,24.09866 ,0.01124 ,0.00000 ,0,1
105,2015,0.35755 ,0.31852 ,-0.11274 ,0.00000 ,22.07230 ,0.06900 ,0.22005 ,0,0
8487,2019,0.00013 ,0.31847 ,-0.00067 ,,21.73168 ,0.01062 ,,0,0
8421,2017,0.00673 ,0.31839 ,0.01949 ,,21.40210 ,0.11336 ,,0,0
8419,2018,0.01398 ,0.31839 ,-0.04970 ,,21.40210 ,0.11336 ,,0,0
8391,2018,-0.00635 ,0.31816 ,-0.01365 ,,20.94151 ,0.00172 ,,0,0
